0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2207.22581915551,100.99273834214054,102.91300647000715,90.55650304805245,81.72546218738319,71.61453047685805,75.74802403263142,45.04238463162577,113.22810999980489,84.27376496684006,99.3696522419234,68.13178395686478,77.09199819209842,47.63515359065122,72.97642539269714,68.06297679112302,54.903477468864594,58.36020715150327,74.8256321440322,62.120818372496394,52.53330321260441,40.4616374099347
2209.23755700309,96.64593110528565,101.18928934345344,97.63056714662267,72.52785506553997,76.05446906386919,69.30905112734646,38.172708252377824,119.4615530472186,90.58123497733298,98.44002720495436,72.24152258921266,69.18100899025072,55.07900223424572,74.74280899475497,61.412625268984804,63.13763584336544,57.4610268261934,76.92810827601679,67.5034282742669,57.949051242350414,44.340339595553175
2211.2492948506697,102.29168639141668,98.33310139307714,95.73505736926731,68.78174881040292,80.63530617495702,67.84264329517222,45.67158735775563,113.81142179517983,81.35796776786475,99.66968831073207,75.42402647087374,70.33891834144941,54.30291262468241,78.22360907956595,65.60492414454832,58.22062808511596,53.521613322586354,72.63681399570862,68.34838993259677,63.33912691190517,41.681210975473164
2213.2610326982494,102.3172048633949,97.60852235636447,100.0794153583007,71.59794972747663,80.3434276171294,71.21553256434197,50.42384824521831,108.3494577941481,79.37170790663441,92.8611026802108,71.67631140805933,73.78662432145666,54.5771413137818,77.66848650010999,68.78430189032564,52.77596479279795,51.091446741599384,70.826622155146,66.1824323910083,63.16832778340113,41.13112533706506
2215.272770545829,92.58925045577212,98.84089787184449,95.92383226576175,73.41371427251978,79.48509843333126,66.76002116353145,46.16331189430048,112.63750682345398,78.7371790743037,93.32234240295341,70.46214588274536,74.45113698378759,55.856741160770746,76.06713936422769,64.44588275532902,52.48497678969938,53.88723186590146,71.10861041411225,65.3035115975998,59.06038391519922,40.612854457385765
2217.284508393409,90.67795342442679,99.45736964135334,85.68778726059597,70.89812877270887,80.47732811591105,64.50186507506977,45.04800252922136,115.43578520435824,76.61876553962682,101.86843437136343,70.4382686713525,75.84469863957884,53.94083222134328,76.24332941764573,62.126253933390494,51.31378730233022,58.253076377817486,72.64128070678503,66.50432718749732,57.04394565122613,37.97050250798254
2219.2962462409887,96.53657069751365,97.84679089194776,96.91744182359407,66.66473267644825,79.29489867221194,73.89037591200734,46.71288339942732,110.40155928732382,86.28467187211709,98.21584275591941,64.34778792845631,73.0620214284524,57.56474446532169,73.2298046980172,63.08217038779184,54.24066031955183,57.32418516190575,77.45154946811124,66.7778329612391,59.59536928988553,39.02493641329117
2221.3079840885684,95.68263166224189,98.26635763949417,95.32911502052028,72.24830803540921,75.29734227305968,65.31487829046236,48.80457434946581,108.09049111780607,81.18293457524305,94.25045960884435,68.3152741968817,69.76811305510037,55.95187560900569,75.34026611023626,61.67969941935159,57.50841587409524,54.77503442337641,71.79596159297762,64.11923915395397,58.227384300643074,37.18856682254478
2223.319721936148,99.31380516419327,102.20134052443373,100.79362319005587,71.51639323823161,76.96622040401643,68.31171876447605,45.35934167153999,107.19178608615157,84.38445788023975,96.26112922341191,66.53302244340674,72.04903041198541,59.478940800591865,77.93542104202088,66.32799284054165,57.14995939628302,52.106452454412036,70.17168342301024,66.6311764238068,59.279264620767805,38.05186015297773
2225.3314597837284,99.38475191929302,98.51400335227405,98.57438444249756,68.9734936200851,78.00230901215964,71.073303354022,47.99040905514081,110.35477001128025,79.76632300893176,99.61177463660815,66.23667772499806,73.8348065823292,56.22496858704911,75.77955908321682,67.66798090263693,49.85915145757383,51.81243046537972,69.04220905568819,68.49710651707956,57.01454662911838,41.01581594111776
2227.343197631308,97.88699015279045,92.35757755184544,96.15681721276343,71.54381726709029,76.9993968367793,66.93096950239493,50.43251364819696,112.73142564544325,73.57234698587132,98.43653338543233,67.9575463594754,68.68485857313146,52.71378221739454,68.75758271731844,63.54810060192625,51.68540257584812,52.12313694483318,68.17239851938737,72.29914900700997,56.660481666257326,41.49176440569512
2229.354935478888,99.44404437868039,97.68889760859871,98.64059857457083,74.21660800322928,74.56894506465336,66.86853616163147,47.42449527841253,115.50090451210141,78.06626564428547,97.94370681436041,66.4128225638689,65.73567884181259,51.765602315380264,67.56743084342607,66.68815702061376,58.52697711759211,53.73519014899102,70.75338323922446,70.73170082908645,59.75952642074046,42.827171466527524
2231.3666733264677,100.89259330215961,102.67437805073176,93.92768705646657,73.52102510857524,74.42726153481976,68.17421609157206,47.37974960547448,119.03592956299116,85.14205454597844,103.04983005671849,64.69911388447423,71.31948150389239,50.8802593473487,75.37367484324417,74.04578213668093,55.89725804028472,53.66862359938307,70.91853900351977,61.27422812294719,60.07103342886486,45.73373426446006
2233.378411174048,99.73806435135323,89.6880654948377,88.76466348123606,74.70869015410238,83.53678910059577,61.95655785642661,47.928789541332264,113.39836617063135,85.98614969744236,102.78490326890997,66.68196813140617,72.21021210639792,57.43073455457249,76.77072400901133,65.38901708602556,54.44504189901204,46.75423364729496,63.58082978114267,62.323127260334914,60.189096086207016,41.968589970462915
2235.3901490216276,93.64892079025017,96.51484724713713,93.37703692795262,72.67053407790134,87.3644027042221,70.47373207761107,39.35847953650833,111.16740541522555,78.17366046525089,93.1472451489815,67.65795479231197,68.47183211071854,50.638961571805176,72.71371626156909,58.71990662753693,50.00678299239741,50.39374191221213,61.72411874607739,59.66717623480058,60.07254151683789,40.2032183468548
2237.4018868692074,97.15952482702727,99.27006809522247,96.31978969983062,66.3494198866931,81.7855210479213,68.46643147669174,48.1259901679565,114.27505521557315,80.16145597912953,99.22250077997356,65.9405137771052,68.31901063523695,49.11626616757717,71.55554089381711,64.75856555934834,53.86464522204189,51.019764824117544,67.14436613671933,63.26633629241082,57.695426791850174,39.19715355312774
2239.413624716787,92.27576370689697,99.7654328609152,87.51965432694679,64.27577432557163,82.05175688137344,56.185281971155604,48.89450176495778,115.79040470632856,84.9873598982746,93.58483328423257,65.35803280941629,65.80656485569234,53.737391568450384,70.74725992886168,67.32701938871931,54.16350862087496,50.355976954877335,67.70646804805564,65.1126371362454,59.574961414200786,41.3628522325827
2241.425362564367,85.48216729475624,96.33367673664696,82.58349010835232,70.62089051314659,77.65707904542872,58.243095377617074,43.529536998103595,113.70368289817524,79.74659631483318,92.21160602465017,69.04553995601361,64.4535897567425,55.31559552224597,66.60544384321392,64.32027272451619,50.7437213400186,49.21889616887855,67.16991391662272,62.42589882566522,60.186383341395654,42.99195997784872
2243.4371004119466,90.54643290582389,91.09650036286335,91.43350879592671,74.45939733632626,71.11930498550633,68.39230522489683,49.037957339653445,112.22061831306405,72.8109492321198,105.13444997808686,67.45295091025778,67.56394766213747,50.13679203205904,68.41652685444063,63.34678848954029,52.67246396311289,49.12650413422353,69.31934040744126,63.622268327475815,60.70499036755232,40.560696847590656
2245.4488382595264,92.57361198474699,96.04900292311271,98.35453255991195,69.45911008891707,80.94371885021204,61.95866191072595,51.262288099309664,111.27699578993108,76.8364517733687,100.17101565018628,61.08444820660812,67.82529531745826,46.592514888567,75.71145353983279,61.84062696436226,55.06191333171819,53.77711047275226,67.54853363966535,65.43935453122687,66.08891561577519,39.08711946694149
2247.460576107106,88.2612004390775,95.16636528797281,96.44083413359895,69.48436891125505,79.4214036357414,57.72783397913018,45.87629281139602,106.34838671136222,79.48547082947273,98.24297433625442,73.83911792030374,68.74498061299859,56.39936467270779,66.31433891972526,60.57387043076556,52.185600841452796,52.01001224676892,67.40867267749441,60.87430844159728,57.475141639766264,41.12613680687835
2249.472313954686,93.97259351952323,95.06254191656335,94.76123566743284,64.68719028712803,75.34421635030938,65.81397686789664,38.65624973973943,106.84993750527926,72.7686938909769,95.25750791757025,73.79574216869706,72.47531228920617,52.06034611605178,68.0036172000216,60.791965497732065,46.40720660658627,50.23909718919762,64.27087274990289,71.35393118236172,54.26220382764608,43.84478502405296
2251.4840518022656,101.86564891269477,98.61054242619097,93.14819896312258,64.51292339240591,73.33481094633851,65.10305447862747,44.625721723504874,108.50571178707618,74.6173226372057,95.7712191847068,66.5815252789823,70.15218574988751,51.05583663725986,70.1452432237288,57.68419146543876,48.25960135850145,51.02430387885311,71.27607156929058,69.35024191251325,57.0188643291383,37.96152250705155
2253.4957896498454,98.31159949829225,97.65529399018463,91.06345855298842,71.606854994419,75.54025116175252,65.39261041074266,47.07982941688707,105.93303507767219,77.26442994452091,95.80966678332489,62.57459522976708,70.70871202908947,50.46894792619307,69.66758331572116,60.140814737790805,49.88404288769168,47.0917016508545,68.07412440867931,69.5651482003229,60.20764439153201,38.51917841427344
2255.5075274974256,93.08256582823056,95.98614236016678,90.75287674526813,72.37132281754548,72.49028432691536,68.49752723397059,42.88754743899677,104.84557449270636,74.62761938205789,97.39579186979276,66.73539923202146,70.26772972229793,47.978288614281006,70.5047688938614,61.396624687445545,50.846063210335394,44.706906410720215,60.782659677652525,71.27301536533854,58.47483308804585,43.3269350181135
2257.5192653450054,96.76217795901265,98.39729965763362,91.80150989095148,66.80665768614551,66.60563399537742,63.9867212602921,42.49518059756731,107.86195827345392,79.48290939378262,100.2054046335416,70.68017900103779,65.4266337808107,52.93352809635363,70.94350335392812,58.262923966776135,55.238190427587504,49.030359369338704,66.74345140921477,61.64315391515482,53.05593886886489,40.362679885984626
2259.531003192585,97.55905049880116,95.87834277152551,90.91897387777173,69.52065778328006,73.4815808339612,61.15884290693972,41.12175938943967,107.51964327347447,88.51968554138567,94.59814723346481,65.52158671565898,69.11964334927512,57.27945601705533,70.7194356689798,64.92061660208614,54.99994592769573,47.51817182174068,68.56263929278877,62.36081976171473,53.48197039434488,39.79953843897134
2261.542741040165,95.71880329836094,93.60318585145043,90.33958739463623,68.9257093628582,71.68604947806678,59.73689115693129,47.104902179932196,108.5552468917608,79.25206760249364,94.43508598945678,75.29924202222469,64.42014482220763,51.20683934295794,69.43177760568516,59.84980508121022,54.99403013348923,45.912474290263724,75.4570493298114,62.75456835779729,58.34348753767463,38.1911520647716
2263.554478887745,99.52526757468875,94.60760281758039,97.31030271904152,74.03576230147124,76.61061476404528,63.054667089528124,41.73829267261074,114.40591702939763,78.14599915985075,93.93718318328854,69.02960055884506,70.43123489320202,45.72820209968425,71.23818036137735,61.0973613779831,50.828816229105094,54.71802910185174,70.06242360417889,66.65084495493261,59.211239645177656,37.89322897369888
2265.566216735325,95.5406791852937,97.23374392711492,99.3669644159131,72.46677367836989,77.4148323225558,68.12316515745131,46.01178688139931,112.50789929074072,79.89284629660361,97.66979476727508,68.59348760067921,74.19898562758101,54.34370576734551,74.78060529202702,62.83350148074494,53.966387440058995,60.7338534659844,67.36629895090522,68.54262686474839,58.677686379710586,45.479873757106446
2267.5779545829046,90.08786682786629,92.46065948633353,95.83742390072659,71.91321874864315,74.36390690113005,71.29787973229817,51.52920050670626,104.27135237973647,78.58275978253563,98.1994055019963,70.12102067964864,71.21673354659666,55.73624468957954,74.6394449601194,62.08084238197982,54.277510061197006,54.922757633680206,72.90718630082597,64.59272614864068,57.432622756418404,45.81727598475709
2269.5896924304843,94.08727517354225,90.99848799546159,93.2948646214492,75.94487357463268,74.78708934116344,72.27274892482625,46.079041542768714,105.45605224729648,76.71417501833017,92.40601053908713,68.0995316885791,68.81308548009703,48.1777269439809,71.47951823171573,60.83604611983698,52.706945736385485,47.281113537677236,74.97889544067091,64.99537506210933,56.635696129238646,40.60396423486098
2271.601430278064,96.04554576078469,98.37008494401317,90.11140489280278,73.31791167257673,77.510241710064,68.44237394580676,44.133594672617704,113.41040340560443,75.63375030958433,91.72149115916989,73.10119630685693,67.68939142017487,51.225316866730935,71.37167758350648,60.71081682755389,56.926200427368876,49.98213925182982,67.34569528060109,69.29317024201707,59.77159955221093,43.30914434783851
2273.613168125644,90.7630614037474,92.40495817057521,86.4505158592234,72.24025710660797,82.63110838594116,60.450843078189514,46.83537242722394,108.62467204812484,80.71578922998913,94.74321157134497,70.97745587751592,67.00765159614662,50.90345870331911,73.95658437710995,66.36043375648572,49.47251884853739,56.925593193452876,59.83222674621807,60.94818121571903,61.1478405311611,40.551832083731895
2275.6249059732236,101.74273368932276,101.40474494508143,89.64136479644071,74.91594996703394,80.50571670865682,66.85911487715138,46.84947994516664,107.50810658706293,88.14204777391188,90.6850914424652,74.66169580473097,64.43350856243447,51.79838101446683,72.45910994056622,63.466068732576545,55.17602003383632,52.81734989604348,72.10976614151055,62.01512469897192,52.775523999758505,43.58399118820186
2277.6366438208033,100.90893615657964,107.69140380602157,99.6785333527806,79.94573065659894,77.61928560642063,71.94958540464579,47.45954583916902,114.82508227297384,81.6617851896799,97.32664142378653,71.848798982235,72.32475965945768,61.304158236749075,71.09908568877746,64.4936394717249,59.589215437949385,50.93998542141891,67.62043669318751,66.60214602617812,53.76169556826687,45.83291987001006
2279.648381668383,100.88158792871066,99.4547193354599,96.99035167063711,76.94420373665504,79.5985654674131,72.56522257730455,46.847634934628736,115.50785783372636,78.68018714866928,98.3550234245546,72.67215820689343,77.25377431326478,57.937475635479224,80.18317574136171,66.9370700440471,54.45905775123926,56.187857107249464,64.10722501874545,69.24699718804182,56.3521433487603,41.36806967808746
2281.660119515963,103.33423908289575,94.42411061688611,92.2119065518714,74.36280051131708,78.1208016544698,69.4261210297564,46.36928655939138,108.9374782260072,78.32068622043552,96.34854744798545,72.5407509311826,74.18012589060051,50.64484375088934,76.7414552910627,67.03737066198795,54.20968889482889,55.77063969684413,70.934215755783,68.07988493294361,59.146827911360695,37.9450846587524
2283.6718573635426,98.36261565749182,99.08834565766227,94.4540609413624,72.940238873235,76.34157649970193,66.22387599497627,47.386759283784905,107.70309151199156,72.98043575421178,95.80688940775865,66.07178844157588,71.85908179058464,53.80015456716738,65.72006423772712,64.77828516965904,57.25320344396834,48.36692133293263,72.07028806401935,65.27488738933678,59.85136506390841,40.33474843417048
2285.683595211123,96.11232635641288,99.49815179642093,95.08817577469951,64.07373515896992,81.96604830987069,70.00822394668532,46.31664465603553,113.33762283433468,75.6243289491748,90.7392871676144,67.8846365572625,70.07112858706073,55.39863578255073,74.87683514616928,62.334497666058326,51.41677006720068,50.442926467219934,69.15924031747562,66.63684612591598,54.58671250488002,43.15334647244581
2287.6953330587025,98.75997708172807,98.97758789782131,104.81458532964643,68.70402699385775,77.95857395781624,73.39544580482163,44.29570715495731,115.31307470454391,81.96994152239186,99.17614277391486,72.40892740861919,65.56153866998493,56.1072426247739,69.94522593711271,65.02763819192272,50.939654852749825,58.78730494077176,71.51817051805105,68.87071809346288,62.044683219046384,44.402719547490534
2289.7070709062823,102.67974094203353,97.65584241170654,94.67492870360343,77.69619807319056,79.19565936506841,72.89034069787857,46.443430047718635,111.27665336587462,76.57871830248287,88.2126305714313,65.54730978093215,65.95833909897826,52.20101619930864,68.76755370066914,56.797107174572666,44.41275813848777,50.17612493900744,74.71834164086773,64.55146232689106,57.5255668067102,42.14986831282209
2291.7188087538625,109.55611954187452,102.34359921275697,104.56171815536369,85.04796398881412,87.64236613880223,83.80951342193724,58.804387757784,124.9404291078487,88.9708393069815,98.26215474782808,80.20078123392675,73.79317630912165,65.79414623275218,77.84065532737614,74.80522846961738,59.17830522012535,66.01722994523823,86.70316285286809,75.13884589081543,64.16385012362696,54.986942926940074
2293.7305466014423,101.9280110444458,102.39614097102944,101.5693863717793,79.77269798067606,90.56062962859217,80.57057147565305,50.57241331457294,125.3571451636653,94.4533726533718,99.52837765399774,82.08058047986,76.91762619808166,66.99579463449436,78.29250133891466,75.60421003666615,65.26463585451296,63.112578055763386,79.18731380064206,74.07052722331979,62.91169168590751,52.49491839881417
2295.742284449022,91.02222568868551,100.39987573332131,88.63690060397488,74.71139438497264,82.12637683951961,70.94847914201314,41.78466879465254,117.47002871050701,82.59111682328832,92.98876603695166,71.97300991577423,76.40696439503414,52.37895127886615,71.66236350726291,62.09966083927475,56.71357994230852,48.26755818392593,68.88719572791473,63.64569401737004,58.27334717888293,43.1380477349657
2297.7540222966018,98.59450777475531,102.32111955632298,96.6818346230849,73.76412962908702,75.62861782232619,72.37686760871429,49.36284592929935,121.1517183796655,78.67194692049672,101.58841952217922,73.76436895973237,75.55971305563261,53.03373319673916,72.9855575282291,67.60717535790516,57.20828553026596,55.026920433078665,74.65078508783157,64.5898799898843,61.24796933059179,46.70538413892203
2299.7657601441815,107.89830625696072,97.51286707639446,100.43107844831948,66.16391733993238,83.09573858466494,68.89243560920532,42.90287053752006,114.66923135051056,84.02750608806959,100.68780481351425,71.55223248573614,71.37552239201389,63.09357001341511,75.9936788833385,67.93335711187356,57.37389463675697,52.45442356186217,69.31418809383653,63.20547493283908,55.17783401292563,42.96022673337045
2301.7774979917613,99.62038105555806,92.42199317334187,96.34646640922087,78.03590198886141,87.86558303195577,74.26118205114892,48.30802278515403,110.62072228154999,82.88597012896368,98.84684670259776,77.17933429983863,75.77645964061537,58.84884174480043,71.1691465902055,67.61266841308765,52.83997508784804,51.21831536853843,72.05577509772417,64.05761665702735,62.50168261134004,47.502819799706266
2303.789235839341,94.98012457407697,103.3785956189095,98.26783148255082,76.17469333376268,78.10466139773429,74.0649956097468,46.22759633373895,117.72766425804484,83.54449011295925,95.38521286029221,69.1320386111297,70.8206085116899,58.69029914413226,72.42149098389831,66.56103572578417,58.253938200951865,53.370011542176364,77.67975685892345,69.35401259509786,57.99950498787245,47.286547040483704
2305.8009736869208,101.0875256156356,108.1815895885287,91.9629719653664,79.20703233475632,77.83868016811229,74.87228885974426,50.86413629760345,122.88997141193877,88.08888198720865,98.84526566658818,65.78406938526324,74.37658656583886,62.02495077698581,69.36755561365959,71.27760248779597,62.46284784228011,53.98858552457804,74.34167347624846,63.984950268999874,57.030207810485365,43.56313619741163
2307.8127115345005,104.17515237231557,105.11257082565861,89.00161983705648,80.75608114223326,86.9786283898579,71.19658993497492,51.533185796128144,121.08913957745156,88.9439887986084,105.1721759545152,70.54496740489793,79.05910521503131,58.03364746211555,74.9522773627166,70.31544939060944,57.10511997566761,56.84588072070198,75.59425320976692,66.07150719496694,60.52339978289854,39.90652489952223
2309.8244493820803,102.83176948615953,101.8616044438254,96.72205728045222,78.18725114024505,83.56286341961801,71.03981822878637,45.01133690984282,119.90004710689855,88.8852333884408,99.88951463249398,72.80000106559864,74.42552545903841,56.26181137869948,78.1718562668459,65.56615629139998,55.23415947634561,56.15074753917319,78.98834252225943,69.50665005999151,65.43121624391162,41.827034225109934
2311.83618722966,102.71679485277807,100.50527570306937,102.67576060741959,81.29464733029938,75.53162905506743,77.84778969958927,45.67604931182409,119.61352600907712,88.91908592216306,88.4218651077181,75.25787098697144,70.92394644731725,61.00638499855559,70.29011084999294,67.22268552597583,61.26531723247012,53.34752516607908,75.24548705315736,64.32580697604939,67.55733275530919,47.70453413432036
2313.8479250772402,100.84704302329219,104.5971911820774,104.47700958920946,80.8919943718598,85.38189101641339,74.9543367472489,50.730906592060045,116.39095747935214,85.29555574852097,93.09492468799944,81.9427635149067,77.29160538622855,59.57251334756149,77.71985304474778,68.74202691396334,60.55777047643198,61.26406466364036,75.22219469002663,72.4066015969242,56.86562465944537,45.60774216255406
2315.85966292482,104.45937497893628,106.63971583038995,105.84264426566966,78.0925955203818,85.40190394392015,78.11396100909184,53.28569492048766,121.70755551774351,92.05017405888508,105.49532375552485,80.09283518146876,86.35872898617173,62.55978264952363,80.9029235029842,69.90918263272968,59.36800691891403,61.3616404132777,73.71268630323189,75.1815439837012,54.188571212328796,40.69834272965356
2317.8714007723997,109.96663891563144,101.97923368501833,98.85679028540945,75.8435767915413,78.99164603287286,75.04241231377273,48.800179407963185,124.40529702736161,85.61572205975133,100.72846077508824,77.04964796359363,77.28937445094579,54.93441411496777,74.96081917490775,66.60772088456757,63.37743471057891,59.844034003352064,74.84732724604997,74.76611089769743,65.53726057852904,46.38092392524063
2319.8831386199795,104.2957905684998,110.00025233878763,97.60927068665946,77.64421724781104,81.32108658185487,74.97803860164964,47.93613801339467,121.90177650302738,85.19343227268341,97.47181375236028,75.8317945931271,76.99670807328867,60.538668941719024,78.5010221009921,66.97257018306644,62.53866203250467,63.95063862954528,80.07627118548511,75.14792454182594,63.12725342213677,48.00560453087293
2321.8948764675597,107.16661577530606,106.35733069267208,106.31961561865252,78.04389960688677,87.23198641255813,80.55495521069783,50.088560480941226,123.81145393389416,89.8963719331479,98.95043969108876,78.40935906204732,81.51638695204919,69.22630692083713,78.08470811732116,74.89911484281028,58.614456302005706,63.53014460609429,82.19833507935897,73.94554994147074,60.70130617780407,51.689082977803146
2323.9066143151394,109.59920717960317,100.7306118705946,106.34807814091417,75.30215448170571,85.44561295385276,77.89940029390863,50.39759661369413,126.53361302955084,92.50647195580822,98.85513892691844,81.62197871923854,83.58427652991055,65.86812611573929,73.00838269722281,78.8098478213485,57.60311775012196,59.29155936880899,78.27924017632498,73.43021053480086,65.9642221395505,49.24559721557335
2325.918352162719,100.84481167483727,109.54798268024508,96.9725281329965,74.58331499712605,81.81376662061476,73.1349224441924,51.46305003518696,120.79853824949849,93.83939618898742,101.34410095206691,78.41389813071817,85.83432539986794,61.06184138680838,79.66198918807395,72.12751214704431,58.101107978720854,62.414301195501224,75.12519619113708,73.05090589003593,64.16740866509207,39.11057065649563
2327.930090010299,108.50983198605478,102.43317726573643,98.41695658577846,75.80775552179162,86.84660365901956,80.89114234712275,52.89198702378866,112.67432974470454,89.92232981883991,102.78485650494511,71.62260067094272,80.9599967529737,61.65310918707324,86.36590308366706,66.35475481324761,58.08015070048912,65.22091937035546,77.84251353620671,68.8278076271704,61.10825417194217,46.366138360794494
2329.9418278578787,114.49589945125929,105.75490962335387,99.36529785503379,77.03058719960067,91.91026352744021,75.34994880513764,49.8962860991673,113.15401592585981,92.3285517510886,96.18960115767568,74.4543918434958,82.45306796706501,64.40636834161128,81.08583576875658,69.00438386430379,60.004004889264166,57.70816377633246,82.6503730116435,73.99840982701397,64.71222667104273,48.502493405587956
2331.9535657054585,125.29722488858988,112.92238735370208,113.2621714472567,86.66229832968925,97.88358949422255,85.3642292653617,58.14398344603646,134.1380100807998,102.13695697282043,113.46403721150762,83.72750767150136,83.95123976566674,69.70535040663243,80.64100343071541,81.70150984884283,67.6178011357496,66.96321271076802,87.80802569111229,81.26585806758665,72.0279501311187,57.129811991031616
2333.965303553038,114.24814735290373,117.01936792702526,109.23953502603565,88.04166658784263,89.50036519858196,82.19006895555209,55.104931753719406,128.65710755706118,88.83956995015846,111.0627960071409,81.57362086609206,73.79049811036269,66.7297928500868,88.98208178355496,77.34345676321709,64.25902294298547,63.68803866722825,82.27456734659255,76.66198263194156,69.471127148082,51.44778112855231
2335.977041400618,105.79544733969102,109.43539159688882,104.51479134484121,83.2974555819801,85.96354255723135,80.76358163810964,51.7462398125644,121.82181569699534,81.8175456179491,102.5657536455605,78.19956560196172,77.28074248380696,62.99609276250219,88.8707490268324,72.46893860867362,60.73348779560942,57.34023454755117,81.64335169611456,71.02058888827362,65.11197245134414,47.87431171328069
2337.9887792481977,108.42297440094804,108.58938455830048,106.66900521220909,82.68865135518742,91.25795473011121,85.35566074072123,52.36409481591724,131.8391181322634,96.0644797169339,108.73668949980403,79.40201318983235,91.01050022001488,70.1074296522935,83.71475081779131,74.80569512506163,65.46821504079817,63.51934577571508,86.47906687622898,73.86215242535155,66.501244301037,49.24050249058449
2340.0005170957775,106.86460170586885,117.49450994527417,104.44931859985826,86.49465211137628,90.33106369815027,79.54303415862394,51.09040312094172,131.89652118082185,102.11968504537718,112.98722983702989,84.3699011927448,88.51412853288431,76.53659170772718,82.71446708419917,73.43835103768295,67.89450264907708,66.92071285911555,83.20198601595688,79.08976205196525,70.27811663437255,47.209350810216506
2342.012254943357,112.01812092121621,109.57648636037506,112.11607245684856,90.45901496431449,91.55635272634548,81.75838890902419,55.89386780593078,126.88868882748211,97.09265281355938,111.30794031559147,93.1715329591553,84.04901007760903,69.82593154587781,77.43330039456994,75.93766398330719,66.93471983927616,62.20111244650726,81.9904053122252,81.52876990799669,73.48579299621929,54.50456852000712
2344.0239927909374,111.88594259722014,113.10722677207684,116.07666708137961,87.15043395191633,94.6503076670659,88.54783842494682,47.517864162387596,132.42544548666658,96.92385177854668,107.94972284297396,81.27563255649143,92.6946082842954,69.99431762098266,79.41982595402676,74.17491332119823,66.91471397675592,62.82191946438831,87.80431793527222,79.87289738136934,67.6222257444188,48.13190367466709
2346.035730638517,116.11528738786633,115.29985759138349,113.33105703944997,82.81175807437745,90.93028842131,78.56517302352458,53.52267784025054,126.94410823609674,85.86081501483854,109.50046425196658,85.02604839644438,88.13829157077625,71.38623047382234,83.1816176634603,75.064838400777,59.02427314416037,66.26044853463597,89.1771441369498,77.15421093344415,60.17713585937519,48.58220501261067
2348.047468486097,118.87620130503709,112.21516425244927,110.20573782735288,83.12209433108531,86.29853397107001,83.76861445338709,52.76465651432459,130.2221766962424,96.21480716884363,110.61895934335664,87.74824208491422,81.47728141377267,68.44227468102852,85.00124230676298,74.9704242177457,65.15038413500152,63.738376124215904,87.4626899723642,75.67165061170331,65.09366921048397,49.188765761829536
2350.0592063336767,116.17163127066078,106.72200525460666,112.02920053312728,83.38701444742388,93.02611588704767,86.47147150673415,53.324658507813204,128.72724711808166,93.41816668290075,112.30927595564778,86.10104454545302,84.12854547840254,68.44754106974939,84.20980746394979,75.20481965918465,71.82718897719158,65.79034346391494,83.18406383805653,79.66333178221468,70.27226051442308,52.22215115609382
2352.070944181257,116.88719845309878,109.92505225532614,114.13624839457047,83.1326326846017,93.5405578034239,81.7688485849393,58.073611382119786,129.16063965577942,88.05910053223684,112.10669609810286,87.64402156146046,83.75571922330174,69.90880404684407,82.47551450399575,73.32572234590432,72.3260680864458,67.71119695415743,80.05501089345664,84.20254491014754,67.07085498985855,53.939693035618994
2354.0826820288366,119.18739795587132,117.42597239405346,110.06773970402344,84.55745968275363,88.47835164803794,86.60706453160067,55.72399866557747,137.4475651896158,101.07641309478774,112.48900878105728,88.90666960242055,82.52933266630642,73.94766013876266,86.89787690970314,72.50715786300086,72.84551755597842,64.43019151474802,82.54365983647489,82.98325051297512,67.05087927257892,50.117625818019484
2356.0944198764164,114.69125871551948,113.98312096753027,106.06992983588749,86.21485695940017,101.48365648042184,87.73163253706119,55.57840992746844,128.53833578080068,93.58996519730029,118.51848773989784,87.26171625591616,91.64554933968702,81.44452328056705,94.97745191427782,79.73555841275629,67.78374007970937,67.55421416708512,85.64719161760937,81.33303029500337,73.22139877607253,52.549000342221056
2358.106157723996,120.68463475423636,119.08564004853811,112.96879013414477,91.51925930963046,97.24310772283067,85.92546540870818,57.88613522692566,129.33720912721878,97.11370053645372,114.11816906648649,85.21636597897393,86.53477510930337,70.097450335912,87.26830037464627,79.58648793542959,71.15318733973587,65.33371476582529,85.52724067129634,81.37189454270569,71.22089936669369,55.61521773732464
2360.117895571576,128.25800912830329,127.31445341326959,120.1658735595487,93.72866477822193,93.7193734442678,87.90805298624451,57.17869686345593,132.08079170566765,97.79301162518298,115.67399374627934,90.63242505535456,92.53147076594766,73.49880936569242,82.43203080806575,82.95097018802205,75.30508132423071,67.2600693145065,90.74573424005149,75.36491674471046,71.17817869976982,49.697379474277454
2362.1296334191557,122.14130722324484,121.73618839431205,118.07948253900567,92.30225859623613,98.54420366993585,92.56788466743212,56.50497656574824,139.00593494143143,106.29473725076754,117.7297086800967,92.09575285639006,89.25887925439046,73.46422130072976,82.98596245692539,81.03503828726087,72.16663497411365,67.76469893954861,95.24337910342886,81.50348812533944,72.47996706616227,52.366448854007615
2364.1413712667354,128.90848065569372,113.23055698067328,113.5609955717259,89.63327184182519,96.43112959941739,90.40665005776978,61.5910225788211,138.7387333692501,103.33827093128137,119.45615992675084,89.14668627325533,86.13419125024247,75.54741930864138,90.33942012883882,81.45707797261716,67.63385003595509,70.80620752484099,94.64719411811669,86.93041036617925,68.50470346989374,52.16025443639107
